"OrderID","OrderDate","ShipDate","ShipMode","CustomerID","ProductID","OrderCostPrice","OrderSellingPrice"
"8788","5/28/2022","2/6/2022","Standard Class","CM-11815","TEC-AC-10000844","245","272"
"8789","6/15/2022","6/19/2022","Standard Class","JE-15715","FUR-CH-10000847","419","698"
"8790","6/15/2022","6/19/2022","Standard Class","JE-15715","FUR-BO-10000468","54","78"
"8791","6/9/2020","12/9/2020","Standard Class","AG-10525","OFF-BI-10002799","42","47"
"8792","3/18/2022","3/24/2022","Standard Class","TT-21220","TEC-PH-10001557","484","538"
"8793","12/19/2019","12/21/2019","First Class","BP-11095","OFF-LA-10001934","9","15"
"8794","12/19/2019","12/21/2019","First Class","BP-11095","OFF-FA-10004248","16","23"
"8795","12/19/2019","12/21/2019","First Class","BP-11095","TEC-PH-10001944","350","584"
"8796","12/19/2019","12/21/2019","First Class","BP-11095","TEC-PH-10002085","148","211"
"8797","7/7/2021","7/13/2021","Standard Class","MJ-17740","OFF-PA-10003441","12","13"
"8798","7/7/2021","7/13/2021","Standard Class","MJ-17740","OFF-AR-10004602","23","46"
"8799","6/4/2021","10/4/2021","Standard Class","VM-21685","TEC-PH-10002555","1036","1295"
"8800","8/5/2019","10/5/2019","First Class","KT-16480","TEC-CO-10001449","1260","1800"
"8801","11/23/2022","11/27/2022","Standard Class","CS-12250","OFF-PA-10004285","10","11"
"8802","10/11/2021","12/11/2021","First Class","AB-10015","TEC-PH-10000562","155","222"
"8803","10/11/2021","12/11/2021","First Class","AB-10015","FUR-BO-10003966","239","342"
"8804","12/31/2019","1/1/2020","First Class","AH-10030","TEC-AC-10003614","31","35"
"8805","12/31/2019","1/1/2020","First Class","AH-10030","OFF-LA-10003148","11","19"
"8806","8/19/2022","8/23/2022","Standard Class","DO-13435","OFF-BI-10002133","62","103"
"8807","12/9/2021","9/16/2021","Standard Class","MC-17590","FUR-FU-10002813","36","40"
"8808","10/26/2022","10/31/2022","Standard Class","JF-15190","OFF-BI-10004330","27","33"
"8809","10/26/2022","10/31/2022","Standard Class","JF-15190","TEC-PH-10002807","107","119"
"8810","10/26/2022","10/31/2022","Standard Class","JF-15190","OFF-LA-10001404","10","15"
"8811","5/30/2022","4/6/2022","Standard Class","SM-20950","OFF-PA-10004911","26","38"
"8812","8/3/2021","3/13/2021","Standard Class","SP-20650","OFF-AP-10004233","104","207"
"8813","8/3/2021","3/13/2021","Standard Class","SP-20650","OFF-AR-10002766","10","14"
"8814","7/26/2020","7/31/2020","Standard Class","CK-12760","FUR-CH-10003199","240","266"
"8815","11/23/2020","11/25/2020","Second Class","PW-19240","TEC-PH-10003012","185","308"
"8816","11/23/2020","11/25/2020","Second Class","PW-19240","OFF-PA-10001583","26","44"
"8817","11/23/2020","11/25/2020","Second Class","PW-19240","OFF-AR-10001940","7","13"
"8818","11/23/2020","11/25/2020","Second Class","PW-19240","OFF-EN-10003286","15","17"
"8819","11/23/2020","11/25/2020","Second Class","PW-19240","OFF-PA-10003441","27","39"
"8820","11/28/2020","2/12/2020","Standard Class","EB-14170","OFF-PA-10003395","235","336"
"8821","3/11/2022","7/11/2022","Standard Class","DK-13090","TEC-CO-10003236","480","960"
"8822","3/11/2022","7/11/2022","Standard Class","DK-13090","OFF-BI-10002982","4","4"
"8823","3/11/2022","7/11/2022","Standard Class","DK-13090","OFF-AR-10004010","45","56"
"8824","3/11/2022","7/11/2022","Standard Class","DK-13090","OFF-PA-10002947","5","11"
"8825","3/21/2022","3/23/2022","Second Class","TB-21055","OFF-EN-10003845","7","9"
"8826","12/19/2020","12/22/2020","First Class","AG-10900","OFF-LA-10003190","3","7"
"8827","2/4/2019","6/4/2019","Second Class","SC-20020","OFF-PA-10002986","21","27"
"8828","2/4/2019","6/4/2019","Second Class","SC-20020","OFF-PA-10001593","23","33"
"8829","5/6/2020","9/6/2020","Standard Class","BB-11545","OFF-PA-10000528","6","11"
"8830","6/10/2019","9/10/2019","First Class","VP-21760","OFF-ST-10001932","309","386"
"8831","8/21/2021","8/24/2021","Second Class","RP-19270","OFF-BI-10003727","27","33"
"8832","11/15/2020","11/19/2020","Standard Class","DH-13675","FUR-FU-10002759","36","40"
"8833","6/22/2020","6/27/2020","Standard Class","SW-20455","OFF-BI-10000545","731","1218"
"8834","9/24/2022","9/28/2022","Standard Class","KF-16285","OFF-ST-10004950","11","16"
"8835","9/24/2022","9/28/2022","Standard Class","KF-16285","TEC-PH-10003171","63","90"
"8836","9/24/2022","9/28/2022","Standard Class","KF-16285","OFF-AR-10000614","7","14"
"8837","9/24/2022","9/28/2022","Standard Class","KF-16285","OFF-AR-10000034","9","13"
"8838","9/24/2022","9/28/2022","Standard Class","KF-16285","OFF-LA-10003766","9","16"
"8839","6/4/2019","10/4/2019","Second Class","FH-14275","OFF-AR-10001725","64","71"
"8840","6/4/2019","10/4/2019","Second Class","FH-14275","OFF-BI-10002794","39","66"
"8841","6/4/2019","10/4/2019","Second Class","FH-14275","TEC-AC-10004171","210","300"
"8842","9/2/2021","2/13/2021","Standard Class","JR-16210","TEC-AC-10003628","54","90"
"8843","9/2/2021","2/13/2021","Standard Class","JR-16210","TEC-AC-10004761","19","32"
"8844","11/18/2019","11/20/2019","Second Class","JC-16105","OFF-ST-10000885","40","67"
"8845","12/18/2022","12/23/2022","Standard Class","BP-11290","OFF-BI-10004209","7","7"
"8846","12/18/2022","12/23/2022","Standard Class","BP-11290","OFF-FA-10002988","3","5"
"8847","12/18/2022","12/23/2022","Standard Class","BP-11290","OFF-PA-10002222","82","91"
"8848","12/18/2022","12/23/2022","Standard Class","BP-11290","OFF-AP-10004487","104","130"
"8849","2/7/2020","4/7/2020","First Class","FA-14230","TEC-PH-10003505","45","74"
"8850","2/7/2020","4/7/2020","First Class","FA-14230","FUR-FU-10000076","80","160"
"8851","2/7/2020","4/7/2020","First Class","FA-14230","OFF-BI-10004728","2","3"
"8852","2/7/2020","4/7/2020","First Class","FA-14230","OFF-PA-10002250","8","9"
"8853","8/10/2019","10/13/2019","Second Class","DN-13690","OFF-PA-10003823","87","124"
"8854","9/22/2020","9/25/2020","First Class","FO-14305","OFF-SU-10000898","44","56"
"8855","9/22/2020","9/25/2020","First Class","FO-14305","TEC-AC-10003832","433","618"
"8856","12/24/2022","12/30/2022","Standard Class","DP-13105","OFF-BI-10001679","19","21"
"8857","10/13/2022","10/20/2022","Standard Class","JW-15220","TEC-AC-10002335","168","210"
"8858","10/13/2022","10/20/2022","Standard Class","JW-15220","TEC-PH-10003187","16","32"
"8859","10/13/2022","10/20/2022","Standard Class","JW-15220","OFF-BI-10003527","4576","5084"
"8860","8/20/2022","8/26/2022","Standard Class","TT-21460","TEC-PH-10003171","18","36"
"8861","11/9/2020","9/18/2020","Standard Class","SN-20560","OFF-LA-10000414","19","31"
"8862","11/9/2020","9/18/2020","Standard Class","SN-20560","FUR-FU-10002107","7","9"
"8863","11/9/2020","9/18/2020","Standard Class","SN-20560","OFF-BI-10004593","147","210"
"8864","11/9/2020","9/18/2020","Standard Class","SN-20560","OFF-AP-10003860","56","111"
"8865","11/9/2020","9/18/2020","Standard Class","SN-20560","OFF-PA-10000556","31","39"
"8866","12/20/2020","12/26/2020","Standard Class","JM-15865","OFF-AP-10003281","33","36"
"8867","9/20/2019","9/23/2019","First Class","SB-20185","FUR-BO-10004218","296","493"
"8868","9/20/2019","9/23/2019","First Class","SB-20185","TEC-PH-10002185","8","11"
"8869","4/11/2021","8/11/2021","Standard Class","CC-12475","TEC-MA-10003176","343","686"
"8870","1/12/2022","6/12/2022","Standard Class","SH-19975","OFF-BI-10002003","13","16"
"8871","1/12/2022","6/12/2022","Standard Class","SH-19975","FUR-FU-10000023","64","71"
"8872","1/12/2022","6/12/2022","Standard Class","SH-19975","OFF-ST-10002756","325","541"
"8873","10/10/2019","10/10/2019","Same Day","RB-19435","TEC-MA-10002694","51","102"
"8874","10/10/2019","10/10/2019","Same Day","RB-19435","OFF-BI-10002429","9","18"
"8875","11/14/2022","11/16/2022","Second Class","TC-21295","OFF-BI-10003684","13","22"
"8876","8/13/2021","8/19/2021","Standard Class","CT-11995","OFF-SU-10003505","130","185"
"8877","8/13/2021","8/19/2021","Standard Class","CT-11995","OFF-AP-10002534","41","59"
"8878","9/17/2022","9/23/2022","Standard Class","GZ-14470","TEC-MA-10004626","384","480"
"8879","9/17/2022","9/23/2022","Standard Class","GZ-14470","OFF-ST-10000615","27","34"
"8880","3/23/2020","3/25/2020","First Class","AM-10360","OFF-PA-10000659","116","193"
"8881","3/23/2020","3/25/2020","First Class","AM-10360","TEC-AC-10000736","120","240"
"8882","6/30/2021","3/7/2021","Second Class","AH-10120","TEC-AC-10003038","25","50"
"8883","10/20/2022","10/25/2022","Standard Class","MY-18295","TEC-PH-10004071","13","16"
"8884","10/20/2022","10/25/2022","Standard Class","MY-18295","OFF-PA-10001667","7","14"
"8885","8/25/2019","8/30/2019","Standard Class","BS-11590","OFF-BI-10001982","4","7"
"8886","8/25/2019","8/30/2019","Standard Class","BS-11590","OFF-BI-10004141","1","3"
"8887","8/25/2019","8/30/2019","Standard Class","BS-11590","OFF-BI-10002103","10","21"
"8888","7/27/2019","7/30/2019","Second Class","BB-10990","OFF-ST-10002574","166","276"
"8889","1/12/2022","7/12/2022","Standard Class","ML-17755","FUR-FU-10003394","315","630"
"8890","10/17/2021","10/21/2021","Second Class","FC-14245","TEC-PH-10003072","360","450"
"8891","10/17/2021","10/21/2021","Second Class","FC-14245","OFF-AP-10003057","964","1928"
"8892","9/16/2021","9/18/2021","First Class","CR-12625","FUR-CH-10001146","110","122"
"8893","1/12/2020","6/12/2020","Standard Class","LC-16960","FUR-CH-10003973","2409","2677"
"8894","5/8/2019","12/8/2019","Standard Class","GZ-14470","FUR-TA-10001307","245","489"
"8895","8/15/2021","8/22/2021","Standard Class","BD-11320","FUR-FU-10004071","281","312"
"8896","8/15/2021","8/22/2021","Standard Class","BD-11320","OFF-ST-10001505","13","18"
"8897","8/15/2021","8/22/2021","Standard Class","BD-11320","TEC-PH-10004614","116","166"
"8898","8/15/2021","8/22/2021","Standard Class","BD-11320","OFF-PA-10004911","30","38"
"8899","7/8/2020","9/8/2020","Second Class","EM-14095","TEC-PH-10003601","247","495"
"8900","7/8/2020","9/8/2020","Second Class","EM-14095","OFF-LA-10004545","13","25"
"8901","5/31/2021","4/6/2021","Standard Class","BP-11290","FUR-FU-10001379","22","32"
"8902","5/31/2021","4/6/2021","Standard Class","BP-11290","OFF-PA-10001846","15","19"
"8903","5/31/2021","4/6/2021","Standard Class","BP-11290","FUR-CH-10000422","96","191"
"8904","5/31/2021","4/6/2021","Standard Class","BP-11290","OFF-PA-10004621","7","10"
"8905","1/7/2021","1/7/2021","Same Day","SU-20665","OFF-LA-10001474","18","31"
"8906","1/7/2021","1/7/2021","Same Day","SU-20665","TEC-AC-10001635","25","31"
"8907","1/7/2021","1/7/2021","Same Day","SU-20665","OFF-PA-10001950","53","75"
"8908","12/18/2021","12/20/2021","First Class","AY-10555","TEC-PH-10001552","47","67"
"8909","1/26/2020","1/2/2020","Standard Class","EM-13825","OFF-PA-10003790","91","183"
"8910","10/28/2022","1/11/2022","Standard Class","SA-20830","OFF-LA-10002475","15","22"
"8911","4/11/2022","8/11/2022","Standard Class","CA-12265","TEC-AC-10000303","58","96"
"8912","4/11/2022","8/11/2022","Standard Class","CA-12265","TEC-PH-10000127","101","144"
"8913","4/11/2022","8/11/2022","Standard Class","CA-12265","OFF-BI-10004364","3","4"
"8914","4/11/2022","8/11/2022","Standard Class","CA-12265","OFF-LA-10002195","4","5"
"8915","9/5/2021","5/13/2021","Standard Class","CV-12805","OFF-ST-10001490","771","857"
"8916","9/5/2021","5/13/2021","Standard Class","CV-12805","OFF-BI-10002852","12","13"
"8917","9/5/2021","5/13/2021","Standard Class","CV-12805","OFF-AP-10000390","29","49"
"8918","9/5/2021","5/13/2021","Standard Class","CV-12805","OFF-PA-10004327","38","77"
"8919","9/5/2021","5/13/2021","Standard Class","CV-12805","OFF-BI-10002353","11","19"
"8920","2/4/2019","8/4/2019","Standard Class","AH-10690","FUR-FU-10003192","89","178"
"8921","4/28/2019","3/5/2019","Standard Class","DS-13180","TEC-AC-10000736","80","160"
"8922","4/10/2021","8/10/2021","Standard Class","AH-10690","TEC-PH-10003095","37","53"
"8923","4/10/2021","8/10/2021","Standard Class","AH-10690","FUR-FU-10002885","9","12"
"8924","11/6/2022","6/17/2022","Standard Class","ZC-21910","OFF-BI-10001525","4","5"
"8925","1/30/2021","3/2/2021","Standard Class","DF-13135","TEC-PH-10004241","864","1440"
"8926","1/30/2021","3/2/2021","Standard Class","DF-13135","OFF-BI-10000546","1","2"
"8927","1/30/2021","3/2/2021","Standard Class","DF-13135","FUR-TA-10004256","563","626"
"8928","9/27/2020","9/29/2020","Second Class","SS-20140","OFF-AR-10002067","69","99"
"8929","4/13/2020","4/17/2020","Standard Class","FP-14320","FUR-TA-10000688","427","610"
"8930","4/13/2020","4/17/2020","Standard Class","FP-14320","FUR-TA-10002530","169","211"
"8931","4/13/2020","4/17/2020","Standard Class","FP-14320","TEC-PH-10001061","216","240"
"8932","12/18/2022","12/24/2022","Standard Class","HE-14800","FUR-FU-10001057","90","100"
"8933","12/18/2022","12/24/2022","Standard Class","HE-14800","TEC-AC-10002331","23","29"
"8934","3/14/2021","3/19/2021","Standard Class","SP-20545","FUR-FU-10003724","8","17"
"8935","8/27/2022","8/27/2022","Same Day","BP-11185","OFF-PA-10000528","9","13"
"8936","8/27/2022","8/27/2022","Same Day","BP-11185","TEC-AC-10001908","560","1120"
"8937","12/17/2020","12/19/2020","Second Class","PG-18895","OFF-AR-10003903","102","205"
"8938","12/17/2020","12/19/2020","Second Class","PG-18895","TEC-PH-10004908","122","136"
"8939","12/17/2020","12/19/2020","Second Class","PG-18895","OFF-AR-10001940","13","16"
"8940","12/17/2020","12/19/2020","Second Class","PG-18895","OFF-BI-10002026","84","93"
"8941","8/22/2019","8/24/2019","Second Class","JP-15520","OFF-SU-10003936","4","8"
"8942","3/11/2021","5/11/2021","First Class","NW-18400","OFF-BI-10002813","2","4"
"8943","3/11/2021","5/11/2021","First Class","NW-18400","TEC-MA-10003337","90","180"
"8944","10/10/2022","10/16/2022","Standard Class","SW-20245","FUR-CH-10001545","144","239"
"8945","7/12/2019","8/12/2019","First Class","EH-14005","OFF-PA-10000062","115","165"
"8946","11/15/2019","11/17/2019","Second Class","SC-20260","OFF-SU-10001574","7","11"
"8947","12/24/2022","12/28/2022","Standard Class","NC-18535","OFF-PA-10001972","10","19"
"8948","12/24/2022","12/28/2022","Standard Class","NC-18535","OFF-BI-10000201","7","12"
"8949","12/24/2019","12/26/2019","First Class","AS-10090","OFF-AP-10003278","10","14"
"8950","12/22/2022","12/28/2022","Standard Class","JL-15130","FUR-TA-10002903","654","935"
"8951","12/22/2022","12/28/2022","Standard Class","JL-15130","TEC-AC-10001013","28","47"
"8952","12/22/2022","12/28/2022","Standard Class","JL-15130","OFF-ST-10000918","21","26"
"8953","12/22/2022","12/28/2022","Standard Class","JL-15130","OFF-AR-10001419","12","23"
"8954","12/22/2022","12/28/2022","Standard Class","JL-15130","OFF-AP-10003266","41","59"
"8955","8/8/2019","10/8/2019","Second Class","VG-21790","FUR-BO-10000468","140","155"
"8956","9/20/2019","9/24/2019","Standard Class","HG-14965","OFF-PA-10004610","6","9"
"8957","12/25/2022","12/28/2022","First Class","JH-15430","FUR-FU-10004963","17","21"
"8958","12/25/2022","12/28/2022","First Class","JH-15430","TEC-MA-10004626","96","120"
"8959","11/25/2022","11/30/2022","Standard Class","RO-19780","TEC-PH-10003437","210","300"
"8960","11/25/2022","11/30/2022","Standard Class","RO-19780","OFF-AP-10002867","54","68"
"8961","11/25/2022","11/30/2022","Standard Class","RO-19780","FUR-CH-10002126","769","854"
"8962","11/25/2022","11/30/2022","Standard Class","RO-19780","OFF-AR-10001761","9","19"
"8963","5/11/2021","7/11/2021","First Class","LW-17125","FUR-FU-10004665","219","274"
"8964","5/11/2021","7/11/2021","First Class","LW-17125","TEC-AC-10000057","45","90"
"8965","5/11/2021","7/11/2021","First Class","LW-17125","FUR-FU-10003806","681","757"
"8966","6/11/2022","12/11/2022","Standard Class","CC-12370","OFF-BI-10000145","1","1"
"8967","3/11/2021","7/11/2021","Standard Class","JP-16135","TEC-AC-10000892","65","72"
"8968","3/11/2021","7/11/2021","Unknown","JP-16135","FUR-CH-10004886","329","470"
"8969","12/30/2019","1/1/2020","First Class","DD-13570","OFF-ST-10002554","31","39"
"8970","2/12/2022","7/12/2022","Standard Class","ES-14080","OFF-AR-10001662","16","20"
"8971","2/12/2022","7/12/2022","Standard Class","ES-14080","TEC-PH-10004531","121","151"
"8972","3/24/2022","3/28/2022","Standard Class","MV-17485","FUR-CH-10000665","163","272"
"8973","11/19/2019","11/21/2019","First Class","RD-19900","TEC-AC-10003023","38","48"
"8974","4/25/2022","4/27/2022","Second Class","RL-19615","FUR-BO-10004709","241","345"
"8975","11/23/2022","11/26/2022","First Class","JP-15460","OFF-PA-10000477","33","36"
"8976","11/23/2022","11/26/2022","First Class","JP-15460","OFF-PA-10002923","39","78"
"8977","11/23/2022","11/26/2022","First Class","JP-15460","FUR-TA-10003008","102","128"
"8978","11/23/2022","11/26/2022","First Class","JP-15460","OFF-BI-10003707","3","6"
"8979","3/11/2019","5/11/2019","Second Class","DM-13345","OFF-BI-10000546","4","6"
"8980","10/19/2020","10/24/2020","Second Class","CS-11860","OFF-BI-10000404","1","2"
"8981","6/2/2019","10/2/2019","Second Class","DL-13315","OFF-BI-10001196","4","9"
"8982","6/3/2021","12/3/2021","Standard Class","LC-16870","OFF-AP-10001626","2","2"
"8983","6/3/2021","12/3/2021","Standard Class","LC-16870","OFF-BI-10004656","2","2"
"8984","6/3/2021","12/3/2021","Standard Class","LC-16870","FUR-FU-10003773","80","159"
"8985","6/3/2021","12/3/2021","Standard Class","LC-16870","FUR-TA-10000849","117","146"
"8986","3/12/2020","7/12/2020","Standard Class","JG-15115","FUR-FU-10000222","62","78"
"8987","3/12/2020","7/12/2020","Standard Class","JG-15115","OFF-BI-10001718","48","96"
"8988","3/12/2020","7/12/2020","Standard Class","JG-15115","TEC-PH-10001700","63","106"
"8989","3/12/2020","7/12/2020","Standard Class","JG-15115","OFF-AR-10004078","6","9"
"8990","12/24/2020","12/30/2020","Standard Class","HM-14860","FUR-FU-10003026","7","10"
"8991","12/24/2020","12/30/2020","Standard Class","HM-14860","TEC-CO-10003763","4410","4900"
"8992","1/10/2022","6/10/2022","Standard Class","TN-21040","TEC-AC-10004708","52","105"
"8993","10/16/2022","10/21/2022","Standard Class","VP-21760","TEC-AC-10003499","11","19"
"8994","10/16/2022","10/21/2022","Standard Class","VP-21760","FUR-TA-10001950","938","1875"
"8995","8/15/2019","8/17/2019","First Class","CS-12355","OFF-PA-10000312","55","91"
"8996","8/15/2019","8/17/2019","First Class","CS-12355","OFF-AP-10004708","91","152"
"8997","11/11/2022","11/13/2022","First Class","PG-18820","TEC-PH-10004531","21","35"
"8998","3/20/2022","3/20/2022","Same Day","HG-14845","OFF-PA-10000474","51","57"
"8999","3/20/2022","3/20/2022","Same Day","HG-14845","OFF-PA-10002377","192","274"
"9000","5/13/2022","5/17/2022","Standard Class","MH-18115","FUR-CH-10001482","321","458"
"9001","6/22/2019","6/22/2019","Same Day","TB-21280","OFF-BI-10001553","6","8"
"9002","2/12/2019","9/12/2019","Standard Class","EM-13825","TEC-AC-10000199","4","6"
"9003","2/12/2019","9/12/2019","Standard Class","EM-13825","OFF-PA-10002195","12","15"
